Date,GDP,CPI
1975-04-01,-0.294823411,-0.028096711
1975-05-01,-0.256702671,-0.000106477
1975-06-01,-0.246855372,0
1975-07-01,-0.244089342,0
1975-08-01,-0.264455629,-0.003601079
1975-09-01,-0.274961404,-0.010046711
1975-10-01,-0.302384153,0
1975-11-01,-0.251118459,0
1975-12-01,-0.236707158,0
1976-01-01,-0.222345732,-0.006189439
1976-02-01,-0.153027772,-0.002232757
1976-03-01,-0.13996879,-0.01137201
1976-04-01,-0.143772014,-0.034543747
1976-05-01,-0.141270158,-0.051682042
1976-06-01,-0.16152717,-0.073262018
1976-07-01,-0.130810338,-0.046238458
1976-08-01,-0.132250731,-0.063788132
1976-09-01,-0.12904687,-0.055360635
1976-10-01,-0.139546443,-0.062522334
1976-11-01,-0.181202668,-0.040648611
1976-12-01,-0.15793103,-0.034969329
1977-01-01,-0.083261472,-0.022347997
1977-02-01,-0.083328034,-0.017273698
1977-03-01,-0.084539332,-0.002601821
1977-04-01,-0.081596882,0
1977-05-01,-0.06948263,0
1977-06-01,-0.074173057,0
1977-07-01,-0.048572491,0
1977-08-01,-0.043920654,0
1977-09-01,-0.029190617,0
1977-10-01,-0.019129908,0
1977-11-01,-0.020472741,0
1977-12-01,-0.027437977,0
1978-01-01,0,0
1978-02-01,-0.008875248,0
1978-03-01,-0.026860285,0
1978-04-01,0,0
1978-05-01,0,-0.005376034
1978-06-01,0,0
1978-07-01,0,0
1978-08-01,0,0
1978-09-01,0,-0.004086667
1978-10-01,0,-0.015209493
1978-11-01,-0.001493147,-1.32E-02
1978-12-01,-0.084648574,0.00E+00
1979-01-01,-0.016459728,0.00E+00
1979-02-01,-0.000791307,-0.005166086
1979-03-01,0,-0.006366977
1979-04-01,0,-0.010297868
1979-05-01,0,-0.030479156
1979-06-01,-0.01693287,-0.04302226
1979-07-01,0,-0.048663254
1979-08-01,0,-0.048763435
1979-09-01,0,-0.048954896
1979-10-01,0,-0.058638842
1979-11-01,-0.093334453,-0.078554267
1979-12-01,-0.067856002,-0.096857398
1980-01-01,-0.018550031,-0.097537859
1980-02-01,0,-0.140027437
1980-03-01,-0.006468921,-0.180670324
1980-04-01,-0.108791349,-0.165709351
1980-05-01,-0.05024162,-0.134586479
1980-06-01,-0.008629048,-0.115026992
1980-07-01,0,-0.109746966
1980-08-01,0,-0.106504887
1980-09-01,0,-0.123986996
1980-10-01,0,-0.14213434
1980-11-01,0,-0.147015351
1980-12-01,0,-0.13497874
1981-01-01,0,-0.135526026
1981-02-01,-0.025072388,-0.168850102
1981-03-01,-0.029842884,-0.180870837
1981-04-01,0,-0.190947623
1981-05-01,0,-0.240361237
1981-06-01,-0.037742989,-0.244703569
1981-07-01,-0.014308901,-0.247165369
1981-08-01,-0.049308749,-0.251864011
1981-09-01,-0.04582452,-0.260346713
1981-10-01,-0.138874426,-0.238945587
1981-11-01,-0.10750631,-0.232179536
1981-12-01,-0.018015479,-0.20597688
1982-01-01,-0.050245027,-0.194958713
1982-02-01,-0.069130325,-0.191325902
1982-03-01,-0.109206772,-0.163395665
1982-04-01,-0.142302798,-0.146091479
1982-05-01,-0.096677539,-0.136087693
1982-06-01,-0.116005132,-0.144737633
1982-07-01,-0.172800596,-0.133401377
1982-08-01,-0.16710506,-0.098181458
1982-09-01,-0.139235629,-0.070826062
1982-10-01,-0.119377143,-0.048497122
1982-11-01,-0.066863738,-0.040983911
1982-12-01,0,0
1983-01-01,0,0
1983-02-01,0,0
1983-03-01,0,0
1983-04-01,0,0
1983-05-01,0,-0.005627996
1983-06-01,0,-0.012175385
1983-07-01,0,-2.92407E-05
1983-08-01,0,-0.001523446
1983-09-01,-0.01678394,0
1983-10-01,0,0
1983-11-01,-0.007147461,0
1983-12-01,0,0
1984-01-01,0,0
1984-02-01,0,0
1984-03-01,-0.018319455,0
1984-04-01,0,0
1984-05-01,-0.025209503,-0.004179141
1984-06-01,-0.093692482,0
1984-07-01,-0.081199545,0
1984-08-01,-0.110860128,0
1984-09-01,-0.022612228,0
1984-10-01,-0.029959808,0
1984-11-01,-0.004491072,0
1984-12-01,-0.005470283,0
1985-01-01,0,0
1985-02-01,0,-0.003073624
1985-03-01,0,-0.001697583
1985-04-01,0,0
1985-05-01,-0.014514306,0
1985-06-01,0,0
1985-07-01,0,0
1985-08-01,0,0
1985-09-01,0,0
1985-10-01,0,0
1985-11-01,0,0
1985-12-01,0,0
1986-01-01,0,0
1986-02-01,0,0
1986-03-01,0,0
1986-04-01,0,0
1986-05-01,0,0
1986-06-01,-0.032066486,-0.001624653
1986-07-01,0,0
1986-08-01,-0.026660122,0
1986-09-01,0,0
1986-10-01,-0.033383988,-0.003341276
1986-11-01,-0.068706078,-0.009847332
1986-12-01,-0.013369099,0
1987-01-01,0,0
1987-02-01,0,0
1987-03-01,0,0
1987-04-01,0,0
1987-05-01,0,-0.013507945
1987-06-01,0,-0.03014552
1987-07-01,0,-0.05154491
1987-08-01,0,-0.077075187
1987-09-01,0,-0.091927935
1987-10-01,0,-0.109833503
1987-11-01,-0.193905195,-0.057939735
1987-12-01,-0.223894702,-0.037892206
1988-01-01,-0.189225472,-0.017382528
1988-02-01,-0.17665549,0
1988-03-01,-0.109355618,0
1988-04-01,-0.078032438,0
1988-05-01,-0.078315918,-0.008655513
1988-06-01,-0.089463458,0
1988-07-01,-0.068632005,-0.005440046
1988-08-01,-0.030733863,-0.011182093
1988-09-01,-0.097582635,-0.000750457
1988-10-01,-0.054539718,0
1988-11-01,-0.010708749,0
1988-12-01,0,-0.009723816
1989-01-01,-0.001773102,-0.01143356
1989-02-01,0,-0.029322557
1989-03-01,0,-0.046044883
1989-04-01,0,-0.035228737
1989-05-01,0,-0.037260354
1989-06-01,0,-0.023464582
1989-07-01,-0.002655454,-0.01525254
1989-08-01,0,-0.004199212
1989-09-01,0,-0.013334024
1989-10-01,0,-0.024335195
1989-11-01,-0.053334409,-0.045634048
1989-12-01,-0.035162863,-0.04702742
1990-01-01,0,-0.060698472
1990-02-01,-0.03650083,-0.096693292
1990-03-01,-0.053949739,-0.101659141
1990-04-01,-0.080310755,-0.07932222
1990-05-01,-0.073378303,-0.065611737
1990-06-01,0,-0.050870535
1990-07-01,0,-0.03102964
1990-08-01,0,-0.06097832
1990-09-01,-0.121917525,-0.070703181
1990-10-01,-0.20466783,-0.058798011
1990-11-01,-0.152142653,-0.043877116
1990-12-01,-0.180227044,-0.025261816
1991-01-01,-0.139855954,-0.016578612
1991-02-01,-0.103849003,0
1991-03-01,-0.000787617,0
1991-04-01,-0.010067112,0
1991-05-01,0,0
1991-06-01,0,-0.000183082
1991-07-01,-0.044646019,-0.01048428
1991-08-01,-0.006556943,-0.001633287
1991-09-01,-0.002870819,0
1991-10-01,0,0
1991-11-01,0,0
1991-12-01,-0.035333634,0
1992-01-01,0,0
1992-02-01,0,0
1992-03-01,-0.004107201,0
1992-04-01,-0.036609757,0
1992-05-01,-0.019556706,0
1992-06-01,0,-0.018235098
1992-07-01,-0.051807331,-0.032023067
1992-08-01,-0.041333596,-0.032276797
1992-09-01,-0.030089623,-0.018148687
1992-10-01,-0.04339332,-0.031253748
1992-11-01,-0.034312766,0
1992-12-01,-0.01587276,0
1993-01-01,0,0
1993-02-01,0,0
1993-03-01,0,0
1993-04-01,0,0
1993-05-01,0,0
1993-06-01,0,0
1993-07-01,-0.006989496,0
1993-08-01,0,0
1993-09-01,0,0
1993-10-01,0,0
1993-11-01,0,0
1993-12-01,-0.02188791,0
1994-01-01,0,0
1994-02-01,0,-0.015312974
1994-03-01,-0.014515896,-0.058659825
1994-04-01,-0.079694992,-0.064802409
1994-05-01,-0.060888464,-0.088194277
1994-06-01,-0.052870529,-0.141005151
1994-07-01,-0.056765722,-0.137730847
1994-08-01,-0.027313051,-0.158448464
1994-09-01,0,-0.190918503
1994-10-01,-0.016668826,-0.189133375
1994-11-01,-0.009090991,-0.180822738
1994-12-01,-0.047007471,-0.177341428
1995-01-01,-0.062439283,-0.188988926
1995-02-01,-0.085365384,-0.171096766
1995-03-01,-0.053351256,-0.18564328
1995-04-01,-0.001606927,-0.166288591
1995-05-01,0,-0.118854868
1995-06-01,0,-0.110878709
1995-07-01,0,-0.101757822
1995-08-01,0,-0.073791261
1995-09-01,-0.022304099,-0.057749899
1995-10-01,-0.002018548,-0.063928698
1995-11-01,-0.013007359,-0.026703828
1995-12-01,0,0
1996-01-01,0,0
1996-02-01,0,-0.017800732
1996-03-01,-0.007637766,-0.029793976
1996-04-01,0,-0.002704779
1996-05-01,0,0
1996-06-01,0,0
1996-07-01,0,0
1996-08-01,-0.058625856,0
1996-09-01,-0.038259703,0
1996-10-01,-0.004622625,0
1996-11-01,-0.001685495,0
1996-12-01,0,0
1997-01-01,0,0
1997-02-01,0,0
1997-03-01,0,-0.023334048
1997-04-01,-0.026323333,-0.026337244
1997-05-01,-0.033842934,0
1997-06-01,0,0
1997-07-01,0,0
1997-08-01,0,-0.007820281
1997-09-01,-0.065818045,0
1997-10-01,-0.004831073,-0.005657478
1997-11-01,-0.077843706,0
1997-12-01,-0.079613769,0
1998-01-01,-0.05757886,0
1998-02-01,-0.038007789,0
1998-03-01,0,0
1998-04-01,0,0
1998-05-01,0,-0.002894897
1998-06-01,-0.039966297,0
1998-07-01,-0.053309911,0
1998-08-01,-0.022376904,0
1998-09-01,-0.208667293,0
1998-10-01,-0.19499435,0
1998-11-01,-0.0837128,0
1998-12-01,-0.0331509,0
1999-01-01,0,0
1999-02-01,0,-0.014217981
1999-03-01,-0.002748466,-0.034000641
1999-04-01,0,-0.015389184
1999-05-01,0,-0.03057145
1999-06-01,-0.040775838,-0.062316117
1999-07-01,0,-0.093307718
1999-08-01,-0.008924052,-0.110621725
1999-09-01,-0.02105465,-0.124519686
1999-10-01,-0.041547159,-0.143808218
1999-11-01,-0.013197462,-0.1125436
1999-12-01,0,-0.120887921
2000-01-01,0,-0.15517097
2000-02-01,-0.050452766,-0.148287301
2000-03-01,-0.057213425,-0.128065269
2000-04-01,-0.006886373,-0.117086973
2000-05-01,-0.047654807,-0.123404635
2000-06-01,-0.072044226,-0.103138723
2000-07-01,-0.034505885,-0.110261698
2000-08-01,-0.070205635,-0.101200308
2000-09-01,-0.034734838,-0.104516944
2000-10-01,-0.067400554,-0.095741261
2000-11-01,-0.094830005,-0.084003539
2000-12-01,-0.140868633,-0.052511352
2001-01-01,-0.121508872,-0.042594267
2001-02-01,-0.087824935,-0.040217427
2001-03-01,-0.1564796,-0.027349356
2001-04-01,-0.227467332,-0.041452241
2001-05-01,-0.178729296,-0.054849074
2001-06-01,-0.169088802,-0.045456864
2001-07-01,-0.182624998,-0.046120409
2001-08-01,-0.20165203,-0.02177387
2001-09-01,-0.209512601,-0.015837531
2001-10-01,-0.322448523,0
2001-11-01,-0.29734946,0
2001-12-01,-0.243783506,-0.02881179
2002-01-01,-0.217824878,-0.032210963
2002-02-01,-0.21716388,-0.033075176
2002-03-01,-0.229084715,-0.055837408
2002-04-01,-0.195206159,-0.0501171
2002-05-01,-0.198614943,-0.04693181
2002-06-01,-0.214340243,-0.028407544
2002-07-01,-0.263448312,-0.009532611
2002-08-01,-0.323722322,0
2002-09-01,-0.32273147,0
2002-10-01,-0.395331489,-0.007789549
2002-11-01,-0.363461365,-0.000879359
2002-12-01,-0.315137426,0
2003-01-01,-0.344046749,0
2003-02-01,-0.361199293,0
2003-03-01,-0.373702575,-0.004208327
2003-04-01,-0.379594669,-0.012590407
2003-05-01,-0.306767688,0
2003-06-01,-0.265139784,0
2003-07-01,-0.246863408,-0.035237355
2003-08-01,-0.228721741,-0.047793106
2003-09-01,-0.206090693,-0.047729267
2003-10-01,-0.189901851,-0.052828309
2003-11-01,-0.143315209,-0.063614519
2003-12-01,-0.139499488,-0.051682179
2004-01-01,-0.073173861,-0.03782874
2004-02-01,-0.063139457,-0.026588851
2004-03-01,-0.035622902,-0.004978992
2004-04-01,-0.037447255,-0.026963044
2004-05-01,-0.079307598,-0.03954563
2004-06-01,-0.069478789,-0.042516316
2004-07-01,-0.040769785,-0.02798689
2004-08-01,-0.067103577,-0.005668789
2004-09-01,-0.058543184,0
2004-10-01,-0.030002845,0
2004-11-01,-0.009827699,0
2004-12-01,0,0
2005-01-01,0,0
2005-02-01,-0.014875651,0
2005-03-01,0,-0.01378469
2005-04-01,-0.045616203,0
2005-05-01,-0.062845112,0
2005-06-01,-0.040175844,0
2005-07-01,-0.017617224,-0.004574412
2005-08-01,0,-0.001994287
2005-09-01,0,0
2005-10-01,0,-0.016779013
2005-11-01,-0.038903783,-0.03717289
2005-12-01,0,-0.02127593
2006-01-01,0,-0.016885585
2006-02-01,0,-0.031989685
2006-03-01,-0.009258592,-0.049005457
2006-04-01,0,-0.076405993
2006-05-01,0,-0.078649384
2006-06-01,-0.072699012,-0.077385801
2006-07-01,-0.06298783,-0.076696163
2006-08-01,-0.05138937,-0.060247966
2006-09-01,-0.027891568,-0.043522017
2006-10-01,-0.014004048,-0.045195171
2006-11-01,0,-0.033911035
2006-12-01,0,-0.041893723
2007-01-01,0,-0.060760237
2007-02-01,0,-0.059255203
2007-03-01,-0.010429864,-0.04583896
2007-04-01,0,-0.06693783
2007-05-01,0,-0.077267783
2007-06-01,0,-0.103837805
2007-07-01,-0.005997532,-0.097348528
2007-08-01,-0.024253824,-0.073369871
2007-09-01,-0.036985015,-0.064301698
2007-10-01,0,-0.064411007
2007-11-01,0,-0.045401698
2007-12-01,-0.070704106,-0.056299271
2008-01-01,-0.075987022,-0.036975273
2008-02-01,-0.144869639,-0.023645421
2008-03-01,-0.142751949,-0.012716368
2008-04-01,-0.158722919,-0.033287207
2008-05-01,-0.111443344,-0.045403358
2008-06-01,-0.104959532,-0.083030883
2008-07-01,-0.185817308,-0.080193988
2008-08-01,-0.194662679,-0.043272572
2008-09-01,-0.214657316,-0.040958523
2008-10-01,-0.293344788,-0.027970447
2008-11-01,-0.449919375,-0.000240607
2008-12-01,-0.478467383,0
2009-01-01,-0.449269321,-0.021426028
2009-02-01,-0.510746549,-0.02848573
2009-03-01,-0.55538842,-0.019122852
2009-04-01,-0.506519198,-0.009996873
2009-05-01,-0.440018886,-0.012047984
2009-06-01,-0.379343942,-0.030086121
2009-07-01,-0.398526977,-0.000590658
2009-08-01,-0.333709194,0
2009-09-01,-0.318335786,0
2009-10-01,-0.276081863,0
2009-11-01,-0.301738126,-0.000919229
2009-12-01,-0.267003826,-0.00193051
2010-01-01,-0.246119457,-0.024868302
2010-02-01,-0.282234285,-0.022295714
2010-03-01,-0.266163459,-0.005328127
2010-04-01,-0.205686169,-0.021252173
2010-05-01,-0.206428847,0
2010-06-01,-0.278149565,0
2010-07-01,-0.290578997,0
2010-08-01,-0.233962761,0
2010-09-01,-0.271076834,-0.003856442
2010-10-01,-0.196921395,0
2010-11-01,-0.171790517,-0.041495002
2010-12-01,-0.188872145,-0.076280698
2011-01-01,-0.113445701,-0.059572421
2011-02-01,-0.106062607,-0.112751488
2011-03-01,-0.084331799,-0.11071445
2011-04-01,-0.069079185,-0.124663587
2011-05-01,-0.034915661,-0.092197987
2011-06-01,-0.062308336,-0.090175133
2011-07-01,-0.071002902,-0.110019181
2011-08-01,-0.091645229,-0.066213093
2011-09-01,-0.167147914,-0.044981694
2011-10-01,-0.253581796,-0.046402351
2011-11-01,-0.157260053,-0.077152586
2011-12-01,-0.175971271,-0.041889859
2012-01-01,-0.182315667,-0.018229659
2012-02-01,-0.112676061,0
2012-03-01,-0.077070103,0
2012-04-01,-0.080085041,-0.008857092
2012-05-01,-0.087284677,-0.022799733
2012-06-01,-0.171750707,-0.006398687
2012-07-01,-0.114737173,0
2012-08-01,-0.114988665,0
2012-09-01,-0.091811397,0
2012-10-01,-0.056056189,0
2012-11-01,-0.064149876,0
2012-12-01,-0.058194227,0
2013-01-01,-0.022554006,-0.032449186
2013-02-01,0,-0.08190956
2013-03-01,-0.002206973,-0.097644131
2013-04-01,0,-0.077254765
2013-05-01,0,-0.056712762
2013-06-01,-0.010270806,-0.096229645
2013-07-01,-0.035099942,-0.097198459
2013-08-01,0,-0.094589012
2013-09-01,-0.016564819,-0.124434086
2013-10-01,0,-0.096985402
2013-11-01,0,-0.09569695
2013-12-01,0,-0.10819807
2014-01-01,0,-0.095469407
2014-02-01,-0.040536508,-0.080033694
2014-03-01,0,-0.055762911
2014-04-01,0,-0.022719749
2014-05-01,0,-0.014333123
2014-06-01,0,0
2014-07-01,0,0
2014-08-01,-0.008743538,0
2014-09-01,0,0
2014-10-01,-0.039590825,0
2014-11-01,-0.022716682,0
2014-12-01,-0.010162906,0
2015-01-01,-0.0299205,0
2015-02-01,-0.028601932,0
2015-03-01,0,0
2015-04-01,-0.015735073,0
2015-05-01,0,-0.055553113
2015-06-01,-0.02236816,-0.09130927
2015-07-01,-0.036823522,-0.07519715
2015-08-01,-0.052547807,-0.058923004
2015-09-01,-0.108687041,-0.06779341
2015-10-01,-0.141207458,-0.035223202
2015-11-01,-0.074964019,-0.028503912
2015-12-01,-0.08549251,-0.032248179
2016-01-01,-0.102821785,-0.021956817
2016-02-01,-0.153869488,-0.012431951
2016-03-01,-0.163608399,0
2016-04-01,-0.081844471,-0.002958735
2016-05-01,-0.070906224,-0.003322828
2016-06-01,-0.087934532,0
2016-07-01,-0.070993123,0
2016-08-01,-0.030394432,0
2016-09-01,-0.019318003,-0.014005606
2016-10-01,-0.015126065,-0.017707755
2016-11-01,-0.02049097,-0.070052787
2016-12-01,-0.028464226,-0.075158464
2017-01-01,0,-0.076837574
2017-02-01,0,-0.089953261
2017-03-01,0,-0.09061501
2017-04-01,0,-0.068187742
2017-05-01,0,-0.057513823
2017-06-01,0,-0.04496669
2017-07-01,0,-0.059610483
2017-08-01,0,-0.040183156
2017-09-01,-0.000754638,-0.047513859
2017-10-01,0,-0.050522048
2017-11-01,0,-0.026326491
2017-12-01,0,-0.017553445
2018-01-01,0,-0.034854871
2018-02-01,0,-0.061128423
2018-03-01,-0.050189872,-0.048704846
2018-04-01,-0.058226435,-0.042938291
2018-05-01,-0.055472913,-0.054404152
2018-06-01,-0.070769111,-0.059584438
2018-07-01,-0.072771513,-0.048419213
2018-08-01,-0.031457048,-0.066352445
2018-09-01,-0.038834451,-0.060239774
2018-10-01,-0.020408298,-0.085286534
2018-11-01,-0.099493762,-0.067700895
2018-12-01,-0.079818261,-0.044779943
2019-01-01,-0.133885584,-0.042727942
2019-02-01,-0.0758597,-0.032265512
2019-03-01,-0.061099562,-0.016207658
2019-04-01,-0.049600187,-0.010711567
2019-05-01,-0.017649494,-0.000380637
2019-06-01,-0.079271637,0
2019-07-01,-0.020498951,0
2019-08-01,-0.031690115,0
2019-09-01,-0.053679208,0
2019-10-01,-0.018965272,-0.010233455
2019-11-01,0,-0.030290195
2019-12-01,0,-0.037628679
2020-01-01,0,-0.0314841
2020-02-01,-0.044495189,-0.009445292
2020-03-01,-0.098684986,-0.037241854
2020-04-01,-0.262387091,-0.058388993
2020-05-01,-0.171843498,-0.049322159
2020-06-01,-0.130445393,-0.034098673
2020-07-01,-0.089013722,-0.018465198
2020-08-01,-0.054282638,-0.011073955
2020-09-01,-0.002514506,-0.006418298
2020-10-01,-0.023176449,0
2020-11-01,-0.037613241,0
2020-12-01,0,-4.60833E-06
2021-01-01,0,-1.22333E-05
2021-02-01,-0.002218246,-1.75332E-05
2021-03-01,0,-0.010098747
2021-04-01,0,-0.016852169
2021-05-01,0,-0.037018392
2021-06-01,0,-0.028142208
2021-07-01,-0.006367221,-0.01122472
2021-08-01,-0.012189928,0
2021-09-01,0,-0.016500138
2021-10-01,-0.025636937,-0.034773636
2021-11-01,0,-0.029800492
2021-12-01,-0.026591644,-0.02562589
2022-01-01,0,-0.055108048
2022-02-01,-0.009836624,-0.100379357
2022-03-01,-0.052358288,-0.111462002
2022-04-01,-0.046972317,-0.163786964
2022-05-01,-0.101459618,-0.192609486
2022-06-01,-0.094155127,-0.243406648
2022-07-01,-0.180061479,-0.210604185
2022-08-01,-0.144967604,-0.206108723
2022-09-01,-0.150730145,-0.272405791
2022-10-01,-0.238538689,-0.301562131
2022-11-01,-0.200237749,-0.279212692
2022-12-01,-0.102275289,-0.283062712
2023-01-01,-0.149270306,-0.285069978
2023-02-01,-0.094108064,-0.297990534
2023-03-01,-0.123135667,-0.296895456
2023-04-01,-0.10736756,-0.291896842
2023-05-01,-0.092923279,-0.291178164
2023-06-01,-0.11263156,-0.286044418
2023-07-01,-0.050983746,-0.292823758
2023-08-01,-0.001148872,-0.297118248
2023-09-01,-0.039994968,-0.308381386
2023-10-01,-0.060336438,-0.306478393
,,
