Date,GDP,CPI
10/1/1919,-1,13.125
11/1/1919,-1,13.49693252
12/1/1919,0,14.54545455
1/1/1920,1,16.96969697
2/1/1920,1,20.37037037
3/1/1920,1,20.12195122
4/1/1920,1,21.55688623
5/1/1920,1,21.89349112
6/1/1920,1,23.66863905
7/1/1920,1,19.54022989
8/1/1920,-1,14.68926554
9/1/1920,-1,12.35955056
10/1/1920,-1,9.944751381
11/1/1920,-1,7.027027027
12/1/1920,-1,2.645502646
1/1/1921,-1,-1.554404145
2/1/1921,-1,-5.641025641
3/1/1921,-1,-7.106598985
4/1/1921,-1,-10.83743842
5/1/1921,-1,-14.0776699
6/1/1921,-1,-15.78947368
7/1/1921,-1,-14.90384615
8/1/1921,-1,-12.80788177
9/1/1921,0,-12.5
10/1/1921,1,-12.06030151
11/1/1921,1,-12.12121212
12/1/1921,1,-10.82474227
1/1/1922,1,-11.05263158
2/1/1922,1,-8.152173913
3/1/1922,1,-8.743169399
4/1/1922,1,-7.73480663
5/1/1922,1,-5.649717514
6/1/1922,1,-5.113636364
7/1/1922,1,-5.084745763
8/1/1922,1,-6.214689266
9/1/1922,0,-5.142857143
10/1/1922,0,-4.571428571
11/1/1922,1,-3.448275862
12/1/1922,1,-2.312138728
1/1/1923,1,-0.591715976
2/1/1923,1,-0.591715976
3/1/1923,1,0.598802395
4/1/1923,1,1.19760479
5/1/1923,1,1.19760479
6/1/1923,1,1.796407186
7/1/1923,1,2.380952381
8/1/1923,1,3.012048193
9/1/1923,1,3.614457831
10/1/1923,1,3.592814371
11/1/1923,0,2.976190476
12/1/1923,0,2.366863905
1/1/1924,0,2.976190476
2/1/1924,0,2.380952381
3/1/1924,0,1.785714286
4/1/1924,-1,0.591715976
5/1/1924,-1,0.591715976
6/1/1924,-1,0
7/1/1924,-1,-0.581395349
8/1/1924,-1,-0.584795322
9/1/1924,0,-0.581395349
10/1/1924,0,-0.578034682
11/1/1924,0,-0.578034682
12/1/1924,0,0
1/1/1925,0,0
2/1/1925,0,0
3/1/1925,0,1.169590643
4/1/1925,0,1.176470588
5/1/1925,1,1.764705882
6/1/1925,1,2.941176471
7/1/1925,1,3.50877193
8/1/1925,1,4.117647059
9/1/1925,1,3.50877193
10/1/1925,0,2.906976744
11/1/1925,0,4.651162791
12/1/1925,0,3.468208092
1/1/1926,0,3.468208092
2/1/1926,0,4.069767442
3/1/1926,0,2.89017341
4/1/1926,0,4.069767442
5/1/1926,0,2.89017341
6/1/1926,0,1.142857143
7/1/1926,-1,-1.129943503
8/1/1926,-1,-1.694915254
9/1/1926,-1,-1.129943503
10/1/1926,-1,-0.564971751
11/1/1926,0,-1.666666667
12/1/1926,0,-1.117318436
1/1/1927,0,-2.234636872
2/1/1927,0,-2.793296089
3/1/1927,-1,-2.808988764
4/1/1927,-1,-3.351955307
5/1/1927,0,-2.247191011
6/1/1927,0,-0.564971751
7/1/1927,1,-1.142857143
8/1/1927,1,-1.149425287
9/1/1927,0,-1.142857143
10/1/1927,0,-1.136363636
11/1/1927,0,-2.259887006
12/1/1927,0,-2.259887006
1/1/1928,0,-1.142857143
2/1/1928,0,-1.724137931
3/1/1928,0,-1.156069364
4/1/1928,0,-1.156069364
5/1/1928,0,-1.149425287
6/1/1928,0,-2.840909091
7/1/1928,0,-1.156069364
8/1/1928,0,-0.581395349
9/1/1928,1,0
10/1/1928,1,-1.149425287
11/1/1928,0,-0.578034682
12/1/1928,0,-1.156069364
1/1/1929,0,-1.156069364
2/1/1929,0,0
3/1/1929,0,-0.584795322
4/1/1929,0,-1.169590643
5/1/1929,0,-1.162790698
6/1/1929,0,0
7/1/1929,0,1.169590643
8/1/1929,1,1.169590643
9/1/1929,1,0
10/1/1929,0,0.581395349
11/1/1929,0,0.581395349
12/1/1929,0,0.584795322
1/1/1930,0,0
2/1/1930,0,-0.584795322
3/1/1930,0,-0.588235294
4/1/1930,0,0.591715976
5/1/1930,0,-0.588235294
6/1/1930,0,-1.754385965
7/1/1930,-1,-4.046242775
8/1/1930,-1,-4.624277457
9/1/1930,-1,-4.046242775
10/1/1930,-1,-4.624277457
11/1/1930,-1,-5.202312139
12/1/1930,-1,-6.395348837
1/1/1931,-1,-7.01754386
2/1/1931,-1,-7.647058824
3/1/1931,-1,-7.692307692
4/1/1931,-1,-8.823529412
5/1/1931,-1,-9.467455621
6/1/1931,-1,-10.11904762
7/1/1931,-1,-9.036144578
8/1/1931,0,-8.484848485
9/1/1931,0,-9.638554217
10/1/1931,0,-9.696969697
11/1/1931,0,-10.36585366
12/1/1931,0,-9.316770186
1/1/1932,0,-10.06289308
2/1/1932,0,-10.1910828
3/1/1932,0,-10.25641026
4/1/1932,0,-10.32258065
5/1/1932,0,-10.45751634
6/1/1932,0,-9.933774834
7/1/1932,0,-9.933774834
8/1/1932,0,-10.59602649
9/1/1932,0,-10.66666667
10/1/1932,0,-10.73825503
11/1/1932,0,-10.20408163
12/1/1932,0,-10.2739726
1/1/1933,0,-9.79020979
2/1/1933,0,-9.929078014
3/1/1933,0,-10
4/1/1933,0,-9.352517986
5/1/1933,0,-8.02919708
6/1/1933,1,-6.617647059
7/1/1933,1,-3.676470588
8/1/1933,1,-2.222222222
9/1/1933,1,-1.492537313
10/1/1933,1,-0.751879699
11/1/1933,1,0
12/1/1933,1,0.763358779
1/1/1934,1,2.325581395
2/1/1934,1,4.724409449
3/1/1934,1,5.555555556
4/1/1934,1,5.555555556
5/1/1934,1,5.555555556
6/1/1934,1,5.511811024
7/1/1934,0,2.290076336
8/1/1934,-1,1.515151515
9/1/1934,-1,3.03030303
10/1/1934,-1,2.272727273
11/1/1934,0,2.272727273
12/1/1934,0,1.515151515
1/1/1935,0,3.03030303
2/1/1935,0,3.007518797
3/1/1935,0,3.007518797
4/1/1935,0,3.759398496
5/1/1935,0,3.759398496
6/1/1935,0,2.23880597
7/1/1935,0,2.23880597
8/1/1935,-1,2.23880597
9/1/1935,-1,0.735294118
10/1/1935,-1,1.481481481
11/1/1935,0,2.222222222
12/1/1935,0,2.985074627
1/1/1936,0,1.470588235
2/1/1936,0,0.729927007
3/1/1936,-1,0
4/1/1936,-1,-0.724637681
5/1/1936,-1,-0.724637681
6/1/1936,0,0.729927007
7/1/1936,0,1.459854015
8/1/1936,1,2.189781022
9/1/1936,1,2.189781022
10/1/1936,1,2.189781022
11/1/1936,0,1.449275362
12/1/1936,0,1.449275362
1/1/1937,0,2.173913043
2/1/1937,0,2.173913043
3/1/1937,0,3.649635036
4/1/1937,1,4.379562044
5/1/1937,1,5.109489051
6/1/1937,1,4.347826087
7/1/1937,1,4.316546763
8/1/1937,0,3.571428571
9/1/1937,0,4.285714286
10/1/1937,0,4.285714286
11/1/1937,0,3.571428571
12/1/1937,0,2.857142857
1/1/1938,-1,0.709219858
2/1/1938,-1,0
3/1/1938,-1,-0.704225352
4/1/1938,-1,-0.699300699
5/1/1938,-1,-2.083333333
6/1/1938,-1,-2.083333333
7/1/1938,-1,-2.75862069
8/1/1938,-1,-2.75862069
9/1/1938,-1,-3.424657534
10/1/1938,-1,-4.109589041
11/1/1938,-1,-3.448275862
12/1/1938,0,-2.777777778
1/1/1939,0,-1.408450704
2/1/1939,1,-1.418439716
3/1/1939,1,-1.418439716
4/1/1939,0,-2.816901408
5/1/1939,0,-2.127659574
6/1/1939,0,-2.127659574
7/1/1939,0,-2.127659574
8/1/1939,0,-2.127659574
9/1/1939,0,0
10/1/1939,1,0
11/1/1939,1,0
12/1/1939,1,0
1/1/1940,0,-0.714285714
2/1/1940,0,0.71942446
3/1/1940,0,0.71942446
4/1/1940,1,1.449275362
5/1/1940,1,1.449275362
6/1/1940,1,2.173913043
7/1/1940,0,1.449275362
8/1/1940,0,1.449275362
9/1/1940,0,-0.709219858
10/1/1940,-1,0
11/1/1940,-1,0
12/1/1940,0,0.714285714
1/1/1941,0,1.438848921
2/1/1941,1,0.714285714
3/1/1941,0,1.428571429
4/1/1941,0,2.142857143
5/1/1941,1,2.857142857
6/1/1941,1,4.255319149
7/1/1941,1,5
8/1/1941,1,6.428571429
9/1/1941,1,7.857142857
10/1/1941,1,9.285714286
11/1/1941,1,10
12/1/1941,1,9.929078014
1/1/1942,1,11.34751773
2/1/1942,1,12.05673759
3/1/1942,1,12.67605634
4/1/1942,1,12.58741259
5/1/1942,1,13.19444444
6/1/1942,0,10.88435374
7/1/1942,0,11.56462585
8/1/1942,-1,10.73825503
9/1/1942,-1,9.271523179
10/1/1942,-1,9.150326797
11/1/1942,-1,9.090909091
12/1/1942,-1,9.032258065
1/1/1943,-1,7.643312102
2/1/1943,-1,6.962025316
3/1/1943,-1,7.5
4/1/1943,-1,8.074534161
5/1/1943,0,7.36196319
6/1/1943,0,7.36196319
7/1/1943,0,6.097560976
8/1/1943,-1,4.848484848
9/1/1943,-1,5.454545455
10/1/1943,-1,4.191616766
11/1/1943,-1,3.571428571
12/1/1943,-1,2.958579882
1/1/1944,-1,2.958579882
2/1/1944,-1,2.958579882
3/1/1944,-1,1.162790698
4/1/1944,-1,0.574712644
5/1/1944,-1,0
6/1/1944,-1,0.571428571
7/1/1944,0,1.724137931
8/1/1944,0,2.312138728
9/1/1944,1,1.724137931
10/1/1944,1,1.724137931
11/1/1944,0,1.724137931
12/1/1944,0,2.298850575
1/1/1945,0,2.298850575
2/1/1945,0,2.298850575
3/1/1945,0,2.298850575
4/1/1945,0,1.714285714
5/1/1945,0,2.285714286
6/1/1945,0,2.840909091
7/1/1945,0,2.259887006
8/1/1945,0,2.259887006
9/1/1945,0,2.259887006
10/1/1945,0,2.259887006
11/1/1945,0,2.259887006
12/1/1945,0,2.247191011
1/1/1946,0,2.247191011
2/1/1946,0,1.685393258
3/1/1946,0,2.808988764
4/1/1946,0,3.370786517
5/1/1946,1,3.351955307
6/1/1946,1,3.314917127
7/1/1946,1,9.392265193
8/1/1946,1,11.60220994
9/1/1946,1,12.70718232
10/1/1946,1,14.91712707
11/1/1946,1,17.67955801
12/1/1946,1,18.13186813
1/1/1947,1,18.13186813
2/1/1947,1,18.78453039
3/1/1947,1,19.67213115
4/1/1947,1,19.02173913
5/1/1947,0,18.37837838
6/1/1947,0,17.64705882
7/1/1947,-1,12.12121212
8/1/1947,-1,11.38613861
9/1/1947,-1,12.74509804
10/1/1947,-1,10.57692308
11/1/1947,-1,8.450704225
12/1/1947,-1,8.837209302
1/1/1948,-1,10.23255814
2/1/1948,-1,9.302325581
3/1/1948,0,6.849315068
4/1/1948,0,8.675799087
5/1/1948,-1,9.132420091
6/1/1948,0,9.545454545
7/1/1948,1,9.90990991
8/1/1948,1,8.888888889
9/1/1948,0,6.52173913
10/1/1948,-1,6.086956522
11/1/1948,-1,4.761904762
12/1/1948,-1,2.991452991
1/1/1949,-1,1.265822785
2/1/1949,-1,1.276595745
3/1/1949,-1,1.709401709
4/1/1949,-1,0.420168067
5/1/1949,-1,-0.418410042
6/1/1949,-1,-0.829875519
7/1/1949,-1,-2.868852459
8/1/1949,-1,-2.857142857
9/1/1949,-1,-2.448979592
10/1/1949,-1,-2.868852459
11/1/1949,0,-1.652892562
12/1/1949,0,-2.074688797
1/1/1950,0,-2.083333333
2/1/1950,0,-1.260504202
3/1/1950,0,-0.840336134
4/1/1950,0,-1.255230126
5/1/1950,0,-0.420168067
6/1/1950,0,-0.418410042
7/1/1950,1,1.687763713
8/1/1950,1,2.100840336
9/1/1950,1,2.092050209
10/1/1950,1,3.797468354
11/1/1950,1,3.781512605
12/1/1950,1,5.93220339
1/1/1951,1,8.085106383
2/1/1951,1,9.361702128
3/1/1951,1,9.322033898
4/1/1951,1,9.322033898
5/1/1951,1,9.282700422
6/1/1951,0,8.823529412
7/1/1951,0,7.468879668
8/1/1951,-1,6.58436214
9/1/1951,-1,6.967213115
10/1/1951,-1,6.504065041
11/1/1951,0,6.882591093
12/1/1951,0,6
1/1/1952,0,4.330708661
2/1/1952,-1,2.33463035
3/1/1952,-1,1.937984496
4/1/1952,-1,2.325581395
5/1/1952,-1,1.930501931
6/1/1952,0,2.316602317
7/1/1952,0,3.088803089
8/1/1952,0,3.088803089
9/1/1952,0,2.298850575
10/1/1952,0,1.908396947
11/1/1952,-1,1.136363636
12/1/1952,-1,0.754716981
1/1/1953,-1,0.377358491
2/1/1953,-1,0.760456274
3/1/1953,0,1.140684411
4/1/1953,0,0.757575758
5/1/1953,0,1.136363636
6/1/1953,0,1.132075472
7/1/1953,0,0.374531835
8/1/1953,0,0.74906367
9/1/1953,0,0.74906367
10/1/1953,0,1.123595506
11/1/1953,0,0.74906367
12/1/1953,0,0.74906367
1/1/1954,0,1.127819549
2/1/1954,0,1.509433962
3/1/1954,0,1.127819549
4/1/1954,0,0.751879699
5/1/1954,0,0.74906367
6/1/1954,0,0.373134328
7/1/1954,0,0.373134328
8/1/1954,0,0
9/1/1954,0,-0.371747212
10/1/1954,0,-0.740740741
11/1/1954,0,-0.371747212
12/1/1954,0,-0.743494424
1/1/1955,0,-0.743494424
2/1/1955,0,-0.743494424
3/1/1955,0,-0.743494424
4/1/1955,0,-0.373134328
5/1/1955,0,-0.743494424
6/1/1955,0,-0.743494424
7/1/1955,0,-0.371747212
8/1/1955,0,-0.371747212
9/1/1955,0,0.373134328
10/1/1955,0,0.373134328
11/1/1955,0,0.373134328
12/1/1955,0,0.374531835
1/1/1956,0,0.374531835
2/1/1956,0,0.374531835
3/1/1956,0,0.374531835
4/1/1956,0,0.74906367
5/1/1956,0,1.123595506
6/1/1956,0,1.872659176
7/1/1956,1,2.23880597
8/1/1956,1,1.865671642
9/1/1956,0,1.858736059
10/1/1956,0,2.230483271
11/1/1956,0,2.230483271
12/1/1956,0,2.985074627
1/1/1957,0,2.985074627
2/1/1957,1,3.358208955
3/1/1957,0,3.731343284
4/1/1957,0,3.717472119
5/1/1957,0,3.703703704
6/1/1957,0,3.308823529
7/1/1957,0,3.284671533
8/1/1957,0,3.663003663
9/1/1957,0,3.284671533
10/1/1957,0,2.909090909
11/1/1957,0,3.272727273
12/1/1957,0,2.898550725
1/1/1958,0,2.807017544
2/1/1958,0,2.797202797
3/1/1958,0,2.787456446
4/1/1958,0,2.430555556
5/1/1958,0,2.430555556
6/1/1958,0,2.422145329
7/1/1958,0,2.068965517
8/1/1958,0,2.068965517
9/1/1958,0,2.06185567
10/1/1958,0,1.712328767
11/1/1958,0,1.706484642
12/1/1958,0,2.04778157
1/1/1959,0,2.04778157
2/1/1959,0,1.700680272
3/1/1959,0,1.694915254
4/1/1959,0,1.694915254
5/1/1959,0,2.033898305
6/1/1959,0,2.027027027
7/1/1959,0,2.027027027
8/1/1959,0,2.027027027
9/1/1959,0,2.02020202
10/1/1959,0,2.356902357
11/1/1959,0,2.013422819
12/1/1959,0,2.006688963
1/1/1960,0,2.006688963
2/1/1960,0,2.341137124
3/1/1960,0,2
4/1/1960,0,2
5/1/1960,0,1.661129568
6/1/1960,0,1.655629139
7/1/1960,0,1.324503311
8/1/1960,0,1.324503311
9/1/1960,0,0.99009901
10/1/1960,0,1.315789474
11/1/1960,0,1.315789474
12/1/1960,0,0.655737705
1/1/1961,0,0.983606557
2/1/1961,0,0.653594771
3/1/1961,0,0.980392157
4/1/1961,0,0.980392157
5/1/1961,0,0.980392157
6/1/1961,0,0.977198697
7/1/1961,0,1.307189542
8/1/1961,0,1.633986928
9/1/1961,0,1.633986928
10/1/1961,0,0.974025974
11/1/1961,0,1.298701299
12/1/1961,0,1.628664495
1/1/1962,0,1.298701299
2/1/1962,0,1.298701299
3/1/1962,0,1.294498382
4/1/1962,0,1.294498382
5/1/1962,0,1.618122977
6/1/1962,0,1.290322581
7/1/1962,0,1.290322581
8/1/1962,0,1.286173633
9/1/1962,0,1.286173633
10/1/1962,0,1.286173633
11/1/1962,0,0.961538462
12/1/1962,0,1.282051282
1/1/1963,0,0.961538462
2/1/1963,0,1.282051282
3/1/1963,0,1.277955272
4/1/1963,0,1.277955272
5/1/1963,0,0.955414013
6/1/1963,0,1.27388535
7/1/1963,0,1.27388535
8/1/1963,0,1.26984127
9/1/1963,0,1.26984127
10/1/1963,0,1.587301587
11/1/1963,0,1.587301587
12/1/1963,0,1.582278481
1/1/1964,0,2.222222222
2/1/1964,0,1.898734177
3/1/1964,0,1.577287066
4/1/1964,0,1.577287066
5/1/1964,0,1.577287066
6/1/1964,0,1.572327044
7/1/1964,0,1.572327044
8/1/1964,0,1.253918495
9/1/1964,0,1.253918495
10/1/1964,0,1.25
11/1/1964,0,1.5625
12/1/1964,0,1.246105919
1/1/1965,0,1.242236025
2/1/1965,0,1.242236025
3/1/1965,0,1.242236025
4/1/1965,0,1.552795031
5/1/1965,0,1.552795031
6/1/1965,0,1.238390093
7/1/1965,0,1.238390093
8/1/1965,0,1.238390093
9/1/1965,0,1.547987616
10/1/1965,0,1.234567901
11/1/1965,0,1.230769231
12/1/1965,0,1.538461538
1/1/1966,0,1.226993865
2/1/1966,0,1.533742331
3/1/1966,0,1.533742331
4/1/1966,0,1.834862385
5/1/1966,0,2.140672783
6/1/1966,0,2.44648318
7/1/1966,0,2.752293578
8/1/1966,0,3.058103976
9/1/1966,0,3.048780488
10/1/1966,0,3.658536585
11/1/1966,0,3.343465046
12/1/1966,0,3.333333333
1/1/1967,0,3.636363636
2/1/1967,0,3.32326284
3/1/1967,0,3.625377644
4/1/1967,0,3.303303303
5/1/1967,0,3.293413174
6/1/1967,0,3.28358209
7/1/1967,0,3.273809524
8/1/1967,0,3.560830861
9/1/1967,0,3.550295858
10/1/1967,0,3.235294118
11/1/1967,0,3.529411765
12/1/1967,0,3.812316716
1/1/1968,0,3.801169591
2/1/1968,0,4.385964912
3/1/1968,0,4.373177843
4/1/1968,0,4.360465116
5/1/1968,0,4.347826087
6/1/1968,0,4.624277457
7/1/1968,0,4.899135447
8/1/1968,0,4.584527221
9/1/1968,0,4.857142857
10/1/1968,0,5.128205128
11/1/1968,0,5.397727273
12/1/1968,0,5.084745763
1/1/1969,0,5.070422535
2/1/1969,0,5.322128852
3/1/1969,0,5.586592179
4/1/1969,0,6.128133705
5/1/1969,0,5.833333333
6/1/1969,0,5.801104972
7/1/1969,0,5.769230769
8/1/1969,0,6.02739726
9/1/1969,0,5.994550409
10/1/1969,0,5.962059621
11/1/1969,0,5.660377358
12/1/1969,0,5.913978495
1/1/1970,0,6.166219839
2/1/1970,0,5.85106383
3/1/1970,0,6.084656085
4/1/1970,0,6.036745407
5/1/1970,0,6.299212598
6/1/1970,0,6.527415144
7/1/1970,0,6.233766234
8/1/1970,0,6.201550388
9/1/1970,0,6.16966581
10/1/1970,0,6.138107417
11/1/1970,0,6.632653061
12/1/1970,0,6.598984772
1/1/1971,0,6.313131313
2/1/1971,0,6.030150754
3/1/1971,0,5.236907731
4/1/1971,-1,4.95049505
5/1/1971,-1,5.185185185
6/1/1971,0,4.901960784
7/1/1971,0,4.88997555
8/1/1971,0,4.622871046
9/1/1971,0,4.11622276
10/1/1971,0,3.855421687
11/1/1971,-1,3.349282297
12/1/1971,-1,3.095238095
1/1/1972,0,3.325415677
2/1/1972,0,3.317535545
3/1/1972,0,3.317535545
4/1/1972,0,3.301886792
5/1/1972,0,3.051643192
6/1/1972,0,2.803738318
7/1/1972,0,2.797202797
8/1/1972,0,3.023255814
9/1/1972,0,3.023255814
10/1/1972,0,3.016241299
11/1/1972,0,2.777777778
12/1/1972,0,3.002309469
1/1/1973,0,2.528735632
2/1/1973,0,2.752293578
3/1/1973,0,3.211009174
4/1/1973,0,2.96803653
5/1/1973,0,3.189066059
6/1/1973,0,3.181818182
7/1/1973,0,3.174603175
8/1/1973,0,3.16027088
9/1/1973,0,3.837471783
10/1/1973,0,4.279279279
11/1/1973,1,4.72972973
12/1/1973,1,4.708520179
1/1/1974,1,5.156950673
2/1/1974,0,5.357142857
3/1/1974,0,5.777777778
4/1/1974,0,6.208425721
5/1/1974,1,7.06401766
6/1/1974,1,7.929515419
7/1/1974,1,8.791208791
8/1/1974,1,9.846827133
9/1/1974,1,10.2173913
10/1/1974,1,10.58315335
11/1/1974,1,10.96774194
12/1/1974,1,11.3490364
1/1/1975,1,11.51385928
2/1/1975,0,11.86440678
3/1/1975,0,11.34453782
4/1/1975,0,11.27348643
5/1/1975,0,10.30927835
6/1/1975,-1,9.795918367
7/1/1975,-1,9.090909091
8/1/1975,-1,7.96812749
9/1/1975,-1,7.495069034
10/1/1975,-1,7.03125
11/1/1975,-1,6.976744186
12/1/1975,-1,6.730769231
1/1/1976,0,6.883365201
2/1/1976,0,6.439393939
3/1/1976,0,6.603773585
4/1/1976,0,6.378986867
5/1/1976,0,6.542056075
6/1/1976,0,6.319702602
7/1/1976,0,6.666666667
8/1/1976,0,6.826568266
9/1/1976,0,6.788990826
10/1/1976,0,6.751824818
11/1/1976,0,6.34057971
12/1/1976,0,6.126126126
1/1/1977,0,6.082289803
2/1/1977,0,6.227758007
3/1/1977,0,6.194690265
4/1/1977,0,6.349206349
5/1/1977,0,6.315789474
6/1/1977,0,6.643356643
7/1/1977,0,6.25
8/1/1977,0,6.21761658
9/1/1977,0,6.18556701
10/1/1977,0,5.982905983
11/1/1977,0,6.132879046
12/1/1977,0,6.451612903
1/1/1978,0,6.408094435
2/1/1978,0,6.197654941
3/1/1978,0,6.333333333
4/1/1978,0,6.633499171
5/1/1978,0,6.765676568
6/1/1978,0,6.885245902
7/1/1978,0,7.189542484
8/1/1978,0,7.479674797
9/1/1978,0,7.928802589
10/1/1978,0,8.387096774
11/1/1978,1,8.507223114
12/1/1978,0,8.452950558
1/1/1979,0,8.557844691
2/1/1979,0,9.148264984
3/1/1979,0,9.404388715
4/1/1979,0,9.33125972
5/1/1979,0,9.42812983
6/1/1979,0,9.355828221
7/1/1979,0,9.603658537
8/1/1979,0,9.984871407
9/1/1979,0,9.895052474
10/1/1979,0,10.11904762
11/1/1979,0,10.65088757
12/1/1979,0,11.32352941
1/1/1980,1,11.97080292
2/1/1980,1,11.99421965
3/1/1980,1,12.60744986
4/1/1980,1,13.08677098
5/1/1980,1,13.13559322
6/1/1980,1,13.60448808
7/1/1980,0,12.3783032
8/1/1980,0,11.82943604
9/1/1980,-1,12.00545703
10/1/1980,-1,12.16216216
11/1/1980,0,12.1657754
12/1/1980,0,12.15323646
1/1/1981,0,11.34289439
2/1/1981,0,10.83870968
3/1/1981,-1,9.923664122
4/1/1981,-1,9.433962264
5/1/1981,-1,9.61298377
6/1/1981,-1,9.382716049
7/1/1981,0,11.13861386
8/1/1981,1,11.56211562
9/1/1981,1,11.81485993
10/1/1981,1,10.96385542
11/1/1981,0,10.25029797
12/1/1981,-1,9.540636042
1/1/1982,-1,9.25058548
2/1/1982,-1,9.196740396
3/1/1982,-1,8.680555556
4/1/1982,0,8.850574713
5/1/1982,0,8.656036446
6/1/1982,0,8.465011287
7/1/1982,0,7.683741648
8/1/1982,0,7.056229327
9/1/1982,-1,5.882352941
10/1/1982,-1,5.863192182
11/1/1982,-1,5.189189189
12/1/1982,-1,4.516129032
1/1/1983,-1,4.608788853
2/1/1983,-1,4.47761194
3/1/1983,0,4.579339723
4/1/1983,0,4.118268215
5/1/1983,0,3.668763103
6/1/1983,0,3.225806452
7/1/1983,-1,3.205791107
8/1/1983,0,3.089598352
9/1/1983,0,3.395061728
10/1/1983,0,3.58974359
11/1/1983,0,4.316546763
12/1/1983,0,4.732510288
1/1/1984,1,5.020491803
2/1/1984,1,4.897959184
3/1/1984,0,5.091649695
4/1/1984,0,5.172413793
5/1/1984,0,5.257836198
6/1/1984,0,5.342741935
7/1/1984,0,5.210420842
8/1/1984,0,5.294705295
9/1/1984,0,5.273631841
10/1/1984,0,5.148514851
11/1/1984,0,4.827586207
12/1/1984,0,4.911591356
1/1/1985,0,4.487804878
2/1/1985,0,4.766536965
3/1/1985,0,4.748062016
4/1/1985,0,4.532304725
5/1/1985,0,4.514889529
6/1/1985,0,4.401913876
7/1/1985,0,4.19047619
8/1/1985,0,4.174573055
9/1/1985,0,3.969754253
10/1/1985,0,4.048964218
11/1/1985,0,4.417293233
12/1/1985,0,4.307116105
1/1/1986,0,4.481792717
2/1/1986,0,4.178272981
3/1/1986,0,4.070305273
4/1/1986,0,4.151291513
5/1/1986,0,3.952205882
6/1/1986,0,3.941338222
7/1/1986,0,4.021937843
8/1/1986,0,4.007285974
9/1/1986,0,4.181818182
10/1/1986,0,4.07239819
11/1/1986,0,3.780378038
12/1/1986,0,3.770197487
1/1/1987,0,3.574620197
2/1/1987,0,3.565062389
3/1/1987,0,3.644444444
4/1/1987,0,3.897254207
5/1/1987,0,4.067197171
6/1/1987,0,3.968253968
7/1/1987,0,3.9543058
8/1/1987,0,3.940455342
9/1/1987,0,4.013961606
10/1/1987,0,4.173913043
11/1/1987,0,4.163052905
12/1/1987,0,4.152249135
1/1/1988,0,4.314063848
2/1/1988,0,4.30292599
3/1/1988,0,4.373927959
4/1/1988,0,4.262574595
5/1/1988,0,4.24808836
6/1/1988,0,4.49533503
7/1/1988,0,4.480135249
8/1/1988,0,4.465037911
9/1/1988,0,4.61409396
10/1/1988,0,4.507512521
11/1/1988,0,4.579517069
12/1/1988,0,4.651162791
1/1/1989,0,4.631927213
2/1/1989,0,4.702970297
3/1/1989,0,4.683648316
4/1/1989,0,4.497138185
5/1/1989,0,4.56397718
6/1/1989,0,4.545454545
7/1/1989,0,4.530744337
8/1/1989,0,4.435483871
9/1/1989,0,4.170008019
10/1/1989,0,4.313099042
11/1/1989,0,4.378980892
12/1/1989,0,4.444444444
1/1/1990,0,4.42687747
2/1/1990,0,4.570527975
3/1/1990,0,4.788069074
4/1/1990,0,4.851330203
5/1/1990,0,4.754481684
6/1/1990,0,4.891304348
7/1/1990,0,5.108359133
8/1/1990,0,5.482625483
9/1/1990,0,5.542725173
