Date,GDP,CPI
1975-05-01,-0.346062649,-0.434711054
1975-06-01,-0.079033607,-0.013990423
1975-07-01,-0.605894813,-0.504256952
1975-08-01,-0.650680017,-0.509863434
1975-09-01,-0.329496775,-0.295919023
1975-10-01,-0.275267026,-0.073835933
1975-11-01,-0.380847077,-0.639765047
1975-12-01,-0.437370606,-0.137728223
1976-01-01,-0.392732726,-0.074236923
1976-02-01,-0.55931078,-0.627004382
1976-03-01,-0.583195368,-0.414867635
1976-04-01,-0.476562866,-0.467221265
1976-05-01,-0.259778942,-0.15219378
1976-06-01,-0.608428572,-0.410969987
1976-07-01,-0.293329737,-0.204510278
1976-08-01,-0.050987465,-0.386264798
1976-09-01,-0.654180493,-0.035018385
1976-10-01,-0.295398255,-0.030100686
1976-11-01,-0.436518493,-0.285480957
1976-12-01,-0.003490637,-0.438629967
1977-01-01,-0.600486666,-0.524494247
1977-02-01,-0.36309968,-0.109639617
1977-03-01,-0.595051644,-0.101481411
1977-04-01,-0.227112445,-0.382823672
1977-05-01,-0.23404303,-0.299055102
1977-06-01,-0.259236532,-0.306032145
1977-07-01,-0.575422687,-0.217331439
1977-08-01,-0.665230976,-0.181598341
1977-09-01,-0.442152106,-0.193771432
1977-10-01,-0.047377456,-0.459241607
1977-11-01,-0.066510364,-0.09672582
1977-12-01,-0.350516089,-0.458659985
1978-01-01,-0.398175169,-0.54917513
1978-02-01,-0.527241377,-0.276163073
1978-03-01,-0.365838901,-0.198307823
1978-04-01,-0.663948483,-0.150143495
1978-05-01,-0.60295461,-0.454211302
1978-06-01,-0.159495937,-0.034178334
1978-07-01,-0.45498139,-0.513296429
1978-08-01,-0.303549487,-0.363179206
1978-09-01,-0.112757548,-0.044230951
1978-10-01,-0.481088927,-0.211387654
1978-11-01,-0.011041788,-0.648056186
1978-12-01,-0.246474888,-0.195904096
1979-01-01,-0.213523281,-0.641412632
1979-02-01,-0.260066578,-0.031061389
1979-03-01,-0.499347325,-0.555328795
1979-04-01,-0.216344943,-0.04618163
1979-05-01,-0.329808946,-0.336091362
1979-06-01,-0.274539182,-0.143963519
1979-07-01,-0.325154587,-0.437610323
1979-08-01,-0.532380836,-0.486780011
1979-09-01,-0.135249684,-0.115358053
1979-10-01,-0.450983598,-0.280967607
1979-11-01,-0.134266877,-0.024362472
1979-12-01,-0.392913241,-0.098631984
1980-01-01,-0.298979873,-0.244650012
1980-02-01,-0.463657582,-0.042503575
1980-03-01,-0.174132681,-0.05526795
1980-04-01,-0.423380475,-0.275160421
1980-05-01,-0.410927371,-0.612740985
1980-06-01,-0.446675219,-0.580849774
1980-07-01,-0.421900767,-0.003568229
1980-08-01,-0.425636984,-0.35087728
1980-09-01,-0.382178128,-0.54554346
1980-10-01,-0.045273491,-0.425480957
1980-11-01,-0.025830894,-0.218532169
1980-12-01,-0.491582462,-0.592779691
1981-01-01,-0.637938452,-0.182881438
1981-02-01,-0.423621404,-0.040772463
1981-03-01,-0.16212043,-0.375657851
1981-04-01,-0.50990156,-0.658839099
1981-05-01,-0.264781768,-0.282009997
1981-06-01,-0.294377963,-0.459622808
1981-07-01,-0.03915277,-0.591401732
1981-08-01,-0.171193404,-0.141843719
1981-09-01,-0.565924143,-0.219493309
1981-10-01,-0.474310891,-0.138880048
1981-11-01,-0.155354622,-0.525726458
1981-12-01,-0.13030423,-0.631232993
1982-01-01,-0.57267361,-0.053775511
1982-02-01,-0.566560007,-0.374184461
1982-03-01,-0.385846871,-0.009981887
1982-04-01,-0.145727355,-0.053649313
1982-05-01,-0.640822887,-0.146316837
1982-06-01,-0.655046166,-0.347949279
1982-07-01,-0.544412713,-0.325222705
1982-08-01,-0.650247129,-0.232692542
1982-09-01,-0.531086781,-0.187602199
1982-10-01,-0.293293877,-0.052036587
1982-11-01,-0.034342017,-0.152617158
1982-12-01,-0.563353064,-0.209389835
1983-01-01,-0.593926893,-0.115346236
1983-02-01,-0.335956661,-0.00174314
1983-03-01,-0.256822023,-0.178011126
1983-04-01,-0.512553573,-0.171427209
1983-05-01,-0.365597453,-0.528368528
1983-06-01,-0.199231032,-0.59141852
1983-07-01,-0.025742892,-0.487172386
1983-08-01,-0.249651749,-0.179540441
1983-09-01,-0.511957842,-0.341686658
1983-10-01,-0.223583084,-0.295453784
1983-11-01,-0.468275118,-0.229702051
1983-12-01,-0.206388754,-0.258855179
1984-01-01,-0.406816427,-0.032449275
1984-02-01,-0.264625847,-0.407735156
1984-03-01,-0.344105519,-0.550349984
1984-04-01,-0.618687915,-0.201462721
1984-05-01,-0.408467126,-0.668341885
1984-06-01,-0.260950453,-0.243295103
1984-07-01,-0.032977645,-0.582384378
1984-08-01,-0.055745809,-0.574211943
1984-09-01,-0.642155609,-0.566039563
1984-10-01,-0.40769067,-0.282862309
1984-11-01,-0.647473728,-0.542077619
1984-12-01,-0.145717059,-0.219017898
1985-01-01,-0.501683627,-0.054974186
1985-02-01,-0.048584213,-0.529451187
1985-03-01,-0.440030081,-0.214527476
1985-04-01,-0.669934854,-0.32463362
1985-05-01,-0.383285483,-0.290116933
1985-06-01,-0.262818452,-0.61691437
1985-07-01,-0.655857119,-0.60779152
1985-08-01,-0.361834024,-0.340154793
1985-09-01,-0.394756533,-0.450739341
1985-10-01,-0.671332398,-0.59630776
1985-11-01,-0.06380037,-0.587049278
1985-12-01,-0.408249241,-0.148837891
1986-01-01,-0.502732273,-0.28538842
1986-02-01,-0.429338978,-0.113712615
1986-03-01,-0.655475613,-0.437684188
1986-04-01,-0.308714397,-0.400469463
1986-05-01,-0.007385871,-0.496426833
1986-06-01,-0.551910826,-0.291050117
1986-07-01,-0.636101178,-0.104864671
1986-08-01,-0.622988349,-0.329641571
1986-09-01,-0.43683332,-0.378665855
1986-10-01,-0.131021551,-0.236738129
1986-11-01,-0.246416359,-0.504969683
1986-12-01,-0.184104774,-0.174314092
1987-01-01,-0.360817781,-0.139954102
1987-02-01,-0.325040291,-0.238886995
1987-03-01,-0.116530531,-0.322795986
1987-04-01,-0.442754068,-0.35035749
1987-05-01,-0.498673019,-0.512922113
1987-06-01,-0.238471859,-0.243165979
1987-07-01,-0.511494702,-0.28434684
1987-08-01,-0.526690738,-0.15452897
1987-09-01,-0.46263303,-0.023249077
1987-10-01,-0.2219583,-0.666108505
1987-11-01,-0.594957648,-0.694862819
1987-12-01,-0.696827146,-0.206590561
1988-01-01,-0.29148863,-0.188469638
1988-02-01,-0.469510219,-0.024995109
1988-03-01,-0.064970588,-0.532373414
1988-04-01,-0.686547996,-0.287799409
1988-05-01,-0.387685159,-0.155948651
1988-06-01,-0.622570765,-0.075864012
1988-07-01,-0.524501459,-0.323880264
1988-08-01,-0.216135128,-0.635690506
1988-09-01,-0.066402351,-0.002616526
1988-10-01,-0.541568712,-0.052916209
1988-11-01,-0.234186859,-0.233227585
1988-12-01,-0.38198961,-0.282035264
1989-01-01,-0.489374486,-0.332381232
1989-02-01,-0.032112842,-0.147180504
1989-03-01,-0.054620648,-0.307165511
1989-04-01,-0.610248406,-0.009281294
1989-05-01,-0.380709968,-0.399361218
1989-06-01,-0.519294645,-0.15952881
1989-07-01,-0.522292541,-0.047440216
1989-08-01,-0.108168291,-0.51138558
1989-09-01,-0.069828464,-0.37402805
1989-10-01,-0.05612925,-0.319707832
1989-11-01,-0.150716703,-0.606165606
1989-12-01,-0.267306438,-0.516730979
1990-01-01,-0.105912928,-0.129304542
1990-02-01,-0.250359394,-0.619086902
1990-03-01,-0.152516071,-0.203832085
1990-04-01,-0.255249935,-0.021643467
1990-05-01,-0.333343106,-0.56452862
1990-06-01,-0.583368373,-0.436141636
1990-07-01,-0.093393149,-0.21075339
1990-08-01,-0.170543723,-0.091408995
1990-09-01,-0.46574431,-0.420340002
1990-10-01,-0.699525927,-0.582969173
1990-11-01,-0.372143188,-0.426666956
1990-12-01,-0.080025814,-0.622493534
1991-01-01,-0.464065954,-0.27272923
1991-02-01,-0.434690941,-0.20577974
1991-03-01,-0.283187984,-0.426293759
1991-04-01,-0.097194241,-0.200428102
1991-05-01,-0.327621421,-0.53878156
1991-06-01,-0.096943604,-0.355734119
1991-07-01,-0.534646361,-0.260824319
1991-08-01,-0.153857299,-0.407413027
1991-09-01,-0.235499654,-0.240284314
1991-10-01,-0.106308541,-0.566735139
1991-11-01,-0.255692435,-0.050546502
1991-12-01,-0.402860053,-0.217993714
1992-01-01,-0.539030771,-0.097076728
1992-02-01,-0.603822854,-0.233655726
1992-03-01,-0.28719286,-0.369821961
1992-04-01,-0.063270403,-0.496297484
1992-05-01,-0.524302469,-0.187878892
1992-06-01,-0.537929611,-0.354836243
1992-07-01,-0.027620312,-0.273913731
1992-08-01,-0.080289536,-0.542690509
1992-09-01,-0.601487213,-0.4325992
1992-10-01,-0.441127371,-0.185986283
1992-11-01,-0.179173728,-0.652781711
1992-12-01,-0.340634786,-0.379929585
1993-01-01,-0.340983083,-0.088445154
1993-02-01,-0.125632565,-0.559985573
1993-03-01,-0.656495041,-0.617422708
1993-04-01,-0.582337679,-0.406407094
1993-05-01,-0.290020058,-0.062011236
1993-06-01,-0.025619847,-0.401351035
1993-07-01,-0.446170486,-0.09280843
1993-08-01,-0.508632724,-0.540594545
1993-09-01,-0.263767934,-0.474618393
1993-10-01,-0.018368866,-0.06050758
1993-11-01,-0.663437064,-0.069909028
1993-12-01,-0.078067824,-0.32643554
1994-01-01,-0.422303584,-0.481362878
1994-02-01,-0.164724328,-0.165409224
1994-03-01,-0.526149356,-0.647348633
1994-04-01,-0.252834798,-0.573761199
1994-05-01,-0.512576934,-0.305141844
1994-06-01,-0.226781331,-0.553296015
1994-07-01,-0.319445765,-0.570653611
1994-08-01,-0.251871903,-0.302745288
1994-09-01,-0.234682366,-0.128404847
1994-10-01,-0.392136626,-0.62252791
1994-11-01,-0.186598153,-0.599571356
1994-12-01,-0.207123677,-0.681940326
1995-01-01,-0.51496589,-0.542426566
1995-02-01,-0.691955849,-0.347063006
1995-03-01,-0.482530049,-0.290694225
1995-04-01,-0.678902956,-0.197146559
1995-05-01,-0.437795295,-0.262573793
1995-06-01,-0.481376651,-0.395250354
1995-07-01,-0.360508507,-0.634446542
1995-08-01,-0.426397649,-0.083925037
1995-09-01,-0.123474994,-0.522034556
1995-10-01,-0.048994312,-0.492384737
1995-11-01,-0.016439878,-0.249044618
1995-12-01,-0.660547624,-0.644255693
1996-01-01,-0.270754574,-0.528181993
1996-02-01,-0.441852038,-0.513809311
1996-03-01,-0.168039742,-0.395351171
1996-04-01,-0.418638864,-0.551432602
1996-05-01,-0.105987647,-0.302500479
1996-06-01,-0.042207045,-0.567311645
1996-07-01,-0.669042007,-0.349715157
1996-08-01,-0.532530731,-0.554214083
1996-09-01,-0.383745429,-0.685174786
1996-10-01,-0.603217412,-0.295471147
1996-11-01,-0.628884399,-0.21114066
1996-12-01,-0.095781075,-0.027494182
1997-01-01,-0.536248442,-0.506279772
1997-02-01,-0.075147346,-0.267166281
1997-03-01,-0.289840344,-0.157204383
1997-04-01,-0.452457986,-0.081067248
1997-05-01,-0.277823695,-0.227097372
1997-06-01,-0.570374666,-0.000527612
1997-07-01,-0.336915507,-0.189368585
1997-08-01,-0.602461322,-0.626281942
1997-09-01,-0.335284691,-0.222069734
1997-10-01,-0.118742222,-3.85723E-05
1997-11-01,-0.316896904,-0.152863931
1997-12-01,-0.477890669,-0.453993617
1998-01-01,-0.506139373,-0.460072726
1998-02-01,-0.253836341,-0.026114088
1998-03-01,-0.606842027,-0.188340184
1998-04-01,-0.243252252,-0.665704488
1998-05-01,-0.544362577,-0.159840271
1998-06-01,-0.146987175,-0.328722781
1998-07-01,-0.488043901,-0.173584044
1998-08-01,-0.661603167,-0.052687142
1998-09-01,-0.414283306,-0.293079615
1998-10-01,-0.284158628,-0.189003397
1998-11-01,-0.517515927,-0.410324337
1998-12-01,-0.331935888,-0.632196281
1999-01-01,-0.099592716,-0.149489877
1999-02-01,-0.016349058,-0.0882796
1999-03-01,-0.556954744,-0.545479366
1999-04-01,-0.400689604,-0.130078849
1999-05-01,-0.301402453,-0.310182748
1999-06-01,-0.39359477,-0.161392531
1999-07-01,-0.092219367,-0.428570886
1999-08-01,-0.58648927,-0.529262275
1999-09-01,-0.455750804,-0.564816351
1999-10-01,-0.349073792,-0.170606649
1999-11-01,-0.074629467,-0.33044091
1999-12-01,-0.353883781,-0.66156585
2000-01-01,-0.147730813,-0.661809381
2000-02-01,-0.324313593,-0.357948639
2000-03-01,-0.484279408,-0.169970335
2000-04-01,-0.199730668,-0.009318458
2000-05-01,-0.329331683,-0.072487184
2000-06-01,-0.0943269,-0.403787799
2000-07-01,-0.353769404,-0.267863816
2000-08-01,-0.480176153,-0.041672902
2000-09-01,-0.585627851,-0.387191665
2000-10-01,-0.095385762,-0.391306016
2000-11-01,-0.51538708,-0.257350091
2000-12-01,-0.280388398,-0.284981079
2001-01-01,-0.127900247,-0.174698697
2001-02-01,-0.280950152,-0.475317023
2001-03-01,-0.493924154,-0.512941898
2001-04-01,-0.38661019,-0.225528961
2001-05-01,-0.518799907,-0.247356012
2001-06-01,-0.303531116,-0.360966905
2001-07-01,-0.527113153,-0.157687079
2001-08-01,-0.012854863,-0.673049107
2001-09-01,-0.691607237,-0.272282144
2001-10-01,-0.109471117,-0.30269272
2001-11-01,-0.281533608,-0.030944352
2001-12-01,-0.430771893,-0.362557178
2002-01-01,-0.151725915,-0.024278566
2002-02-01,-0.42699653,-0.115241732
2002-03-01,-0.192391298,-0.073765424
2002-04-01,-0.2958131,-0.310550714
2002-05-01,-0.418161798,-0.548568024
2002-06-01,-0.481831969,-0.124135576
2002-07-01,-0.125696967,-0.223739996
2002-08-01,-0.122955245,-0.664623779
2002-09-01,-0.564450117,-0.270628494
2002-10-01,-0.696274008,-0.498554449
2002-11-01,-0.692152161,-0.680630914
2002-12-01,-0.142863876,-0.523433381
2003-01-01,-0.224620269,-0.139625265
2003-02-01,-0.049266086,-0.62334713
2003-03-01,-0.633385196,-0.288975594
2003-04-01,-0.248688721,-0.240460403
2003-05-01,-0.457265268,-0.424868064
2003-06-01,-0.277944402,-0.131209931
2003-07-01,-0.422520277,-0.042754975
2003-08-01,-0.338536689,-0.477584524
2003-09-01,-0.173019445,-0.133569448
2003-10-01,-0.611483911,-0.587685769
2003-11-01,-0.376810873,-0.391261503
2003-12-01,-0.31718601,-0.285952653
2004-01-01,-0.140003076,-0.694989021
2004-02-01,-0.18423616,-0.016201784
2004-03-01,-0.415418541,-0.615287986
2004-04-01,-0.532837384,-0.104085468
2004-05-01,-0.267688803,-0.222341691
2004-06-01,-0.027905012,-0.31911734
2004-07-01,-0.112850635,-0.076646239
2004-08-01,-0.577257268,-0.22100748
2004-09-01,-0.434253658,-0.548849897
2004-10-01,-0.208297132,-0.107382141
2004-11-01,-0.268120588,-0.51915856
2004-12-01,-0.016125609,-0.06516311
2005-01-01,-0.001643833,-0.280208867
2005-02-01,-0.331508759,-0.085676064
2005-03-01,-0.408104889,-0.339766402
2005-04-01,-0.557211619,-0.343924476
2005-05-01,-0.233403504,-0.469175641
2005-06-01,-0.072507384,-0.51072496
2005-07-01,-0.01909966,-0.677105772
2005-08-01,-0.429453611,-0.46406579
2005-09-01,-0.616799554,-0.349333213
2005-10-01,-0.42199573,-0.110033993
2005-11-01,-0.675097818,-0.283255132
2005-12-01,-0.516936449,-0.365318903
2006-01-01,-0.071889007,-0.578230213
2006-02-01,-0.37834535,-0.005039166
2006-03-01,-0.069061334,-0.17358864
2006-04-01,-0.313148817,-0.563602699
2006-05-01,-0.484292286,-0.199718287
2006-06-01,-0.381513011,-0.391470827
2006-07-01,-0.457975489,-0.519781566
2006-08-01,-0.458475285,-0.465985565
2006-09-01,-0.248669598,-0.699400689
2006-10-01,-0.308888683,-0.144904232
2006-11-01,-0.026833392,-0.533711787
2006-12-01,-0.105408355,-0.569986385
2007-01-01,-0.446598488,-0.634114023
2007-02-01,-0.14949672,-0.29845829
2007-03-01,-0.102329303,-0.574493801
2007-04-01,-0.311478576,-0.061637965
2007-05-01,-0.632052127,-0.066364862
2007-06-01,-0.359588493,-0.464344968
2007-07-01,-0.380247204,-0.320103802
2007-08-01,-0.347484719,-0.19400162
2007-09-01,-0.022665259,-0.614278118
2007-10-01,-0.119226147,-0.088106799
2007-11-01,-0.276143735,-0.191807945
2007-12-01,-0.109689564,-0.320077259
2008-01-01,-0.582800899,-0.151930824
2008-02-01,-0.321266038,-0.447322996
2008-03-01,-0.29336013,-0.177736259
2008-04-01,-0.208695806,-0.045770133
2008-05-01,-0.250263917,-0.183299589
2008-06-01,-0.623889479,-0.465651255
2008-07-01,-0.163521759,-0.176117088
2008-08-01,-0.248392629,-0.043472952
2008-09-01,-0.410921197,-0.014498803
2008-10-01,-0.267766412,-0.158181129
2008-11-01,-0.559023573,-0.632601686
2008-12-01,-0.260696095,-0.596308718
2009-01-01,-0.391454971,-0.232825776
2009-02-01,-0.440604449,-0.421938357
2009-03-01,-0.310667065,-0.025377406
2009-04-01,-0.525363434,-0.431624761
2009-05-01,-0.601288973,-0.267689544
2009-06-01,-0.360041783,-0.579815028
2009-07-01,-0.618178924,-0.585410899
2009-08-01,-0.386242232,-0.510872179
2009-09-01,-0.052179258,-0.003933082
2009-10-01,-0.03649164,-0.215029857
2009-11-01,-0.69851427,-0.225252563
2009-12-01,-0.561417974,-0.112099193
2010-01-01,-0.250974955,-0.616580476
2010-02-01,-0.628831981,-0.355628459
2010-03-01,-0.204619352,-0.373598483
2010-04-01,-0.454455865,-0.563743419
2010-05-01,-0.084784109,-0.254835766
2010-06-01,-0.531995704,-0.184203279
2010-07-01,-0.286860957,-0.471299443
2010-08-01,-0.498532107,-0.696178964
2010-09-01,-0.498674606,-0.305023843
2010-10-01,-0.320587473,-0.09061797
2010-11-01,-0.432834509,-0.074460147
2010-12-01,-0.352185534,-0.335660599
2011-01-01,-0.220048495,-0.684493222
2011-02-01,-0.570171897,-0.422153996
2011-03-01,-0.043944366,-0.196790187
2011-04-01,-0.207610833,-0.15885136
2011-05-01,-0.555516082,-0.368173081
2011-06-01,-0.677784278,-0.499071774
2011-07-01,-0.045445189,-0.581030385
2011-08-01,-0.4112354,-0.51447617
2011-09-01,-0.1945761,-0.208170017
2011-10-01,-0.633989875,-0.068862477
2011-11-01,-0.379736171,-0.040100193
2011-12-01,-0.019010865,-0.513421198
2012-01-01,-0.578320921,-0.417939261
2012-02-01,-0.158983258,-0.268221156
2012-03-01,-0.228698604,-0.417262941
2012-04-01,-0.275625246,-0.270647746
2012-05-01,-0.625024806,-0.279273826
2012-06-01,-0.131637236,-0.513613725
2012-07-01,-0.437535701,-0.363883129
2012-08-01,-0.137166397,-0.532610936
2012-09-01,-0.470680283,-0.434988816
2012-10-01,-0.546081509,-0.253738219
2012-11-01,-0.516442793,-0.53584237
2012-12-01,-0.31658462,-0.473965497
2013-01-01,-0.175766842,-0.58629614
2013-02-01,-0.083408046,-0.211413224
2013-03-01,-0.179421157,-0.066591342
2013-04-01,-0.059047969,-0.595249601
2013-05-01,-0.068831521,-0.200082782
2013-06-01,-0.014819487,-0.695928939
2013-07-01,-0.176403726,-0.147470855
2013-08-01,-0.003082951,-0.556292855
2013-09-01,-0.492034247,-0.661022744
2013-10-01,-0.331479935,-0.499436174
2013-11-01,-0.29325273,-0.218963383
2013-12-01,-0.068392446,-0.160042888
2014-01-01,-0.001325948,-0.515280241
2014-02-01,-0.339473461,-0.421403218
2014-03-01,-0.143468738,-0.400624818
2014-04-01,-0.516266694,-0.066399677
2014-05-01,-0.433011799,-0.507938228
2014-06-01,-0.358639921,-0.063603452
2014-07-01,-0.586617611,-0.625044867
2014-08-01,-0.687564648,-0.577675657
2014-09-01,-0.29092383,-0.559663921
2014-10-01,-0.280321543,-0.697671788
2014-11-01,-0.542088695,-0.392632848
2014-12-01,-0.363080378,-0.621113705
2015-01-01,-0.123636484,-0.405401339
2015-02-01,-0.076130795,-0.662168187
2015-03-01,-0.312275386,-0.379628803
2015-04-01,-0.429551247,-0.68259438
2015-05-01,-0.594225569,-0.582243358
2015-06-01,-0.513026409,-0.386923993
2015-07-01,-0.473863582,-0.370781352
2015-08-01,-0.438024181,-0.199761162
2015-09-01,-0.642556978,-0.299396078
2015-10-01,-0.532545855,-0.674398202
2015-11-01,-0.163770802,-0.443609317
2015-12-01,-0.206084889,-0.159729274
2016-01-01,-0.102316436,-0.578593227
2016-02-01,-0.350593446,-0.278233478
2016-03-01,-0.386172154,-0.423230846
2016-04-01,-0.097954229,-0.526201657
2016-05-01,-0.011482908,-0.457962065
2016-06-01,-0.075160065,-0.184299519
2016-07-01,-0.693209243,-0.329495163
2016-08-01,-0.385136908,-0.657234069
2016-09-01,-0.485756921,-0.283632852
2016-10-01,-0.039925015,-0.548721187
2016-11-01,-0.120022057,-0.12226724
2016-12-01,-0.294555843,-0.430488729
2017-01-01,-0.092441982,-0.422741997
2017-02-01,-0.541390104,-0.398157572
2017-03-01,-0.263618793,-0.465448811
2017-04-01,-0.215058666,-0.534847693
2017-05-01,-0.693121709,-0.211068096
2017-06-01,-0.163615777,-0.451738793
2017-07-01,-0.416967595,-0.305826974
2017-08-01,-0.69639944,-0.412810654
2017-09-01,-0.239836682,-0.375876824
2017-10-01,-0.562101428,-0.699444137
2017-11-01,-0.060687114,-0.241701856
2017-12-01,-0.433440134,-0.24828587
2018-01-01,-0.365997015,-0.502814539
2018-02-01,-0.568294125,-0.333836233
2018-03-01,-0.409393118,-0.073984943
2018-04-01,-0.389704402,-0.311712563
2018-05-01,-0.692087861,-0.055434886
2018-06-01,-0.669847672,-0.622492126
2018-07-01,-0.432030282,-0.10773468
2018-08-01,-0.043348665,-0.183711176
2018-09-01,-0.112634485,-0.628335177
2018-10-01,-0.330551111,-0.259646079
2018-11-01,-0.486471638,-0.132628293
2018-12-01,-0.186139565,-0.271404375
2019-01-01,-0.395719404,-0.298813191
2019-02-01,-0.205266155,-0.037089571
2019-03-01,-0.096451606,-0.650595034
2019-04-01,-0.620197873,-0.026301639
2019-05-01,-0.245848434,-0.226930345
2019-06-01,-0.320545477,-0.168009447
2019-07-01,-0.566586228,-0.473210478
2019-08-01,-0.281771281,-0.576954236
2019-09-01,-0.576753684,-0.123061434
2019-10-01,-0.144108305,-0.60806682
2019-11-01,-0.611358382,-0.433441558
2019-12-01,-0.132153221,-0.49286111
2020-01-01,-0.204439051,-0.399138677
2020-02-01,-0.463951341,-0.085109633
2020-03-01,-0.363472896,-0.160638925
2020-04-01,-0.529461735,-0.183580235
2020-05-01,-0.056930796,-0.270498466
2020-06-01,-0.685492224,-0.640070895
2020-07-01,-0.070939842,-0.169297762
2020-08-01,-0.365490914,-0.659297364
2020-09-01,-0.563259766,-0.266387325
2020-10-01,-0.549815175,-0.615667095
2020-11-01,-0.192013611,-0.325512025
2020-12-01,-0.158147815,-0.681465666
2021-01-01,-0.205189846,-0.075558179
2021-02-01,-0.3164661,-0.241139028
2021-03-01,-0.235388065,-0.366792564
2021-04-01,-0.687570972,-0.015372642
2021-05-01,-0.652943953,-0.247314137
2021-06-01,-0.233088987,-0.01337456
2021-07-01,-0.251160189,-0.596949654
2021-08-01,-0.524980568,-0.315316354
2021-09-01,-0.307094099,-0.339595158
2021-10-01,-0.100113397,-0.526709733
2021-11-01,-0.22200031,-0.612898374
2021-12-01,-0.397046883,-0.534092577
2022-01-01,-0.091424401,-0.315241746
2022-02-01,-0.282533008,-0.015023992
2022-03-01,-0.128793539,-0.551627428
2022-04-01,-0.382827169,-0.625569418
2022-05-01,-0.492158577,-0.197858691
2022-06-01,-0.500959628,-0.404142908
2022-07-01,-0.503470014,-0.60929293
2022-08-01,-0.261724765,-0.682983904
2022-09-01,-0.699223924,-0.295088598
2022-10-01,-0.664318117,-0.008660391
2022-11-01,-0.238126055,-0.542415851
2022-12-01,-0.09237342,-0.120134688
2023-01-01,-0.656119757,-0.664915262
2023-02-01,-0.582809888,-0.637911863
2023-03-01,-0.471642353,-0.648920902
2023-04-01,-0.208353352,-0.625370872
2023-05-01,-0.466509363,-0.645141172
2023-06-01,-0.546099243,-0.605834554
2023-07-01,-0.67680756,-0.165276895
2023-08-01,-0.521635324,-0.513967211
2023-09-01,-0.10979409,-0.122691562
2023-10-01,-0.170298448,-0.420831014
